Date,Room Type,Adults,Children,Package Code,Currency Code,Amount,Check-in Date,Check-out Date,Room Number,Requests,Stay Duration,Year,Month,Guest Type
2023-01-04,SUIT,2.0,0.0,SPE,USD,145.0,2023-01-04,2023-01-07,1925.0,No request,3,2023,1,Couple
2023-01-04,SUIT,2.0,0.0,BEN,USD,195.0,2023-01-04,2023-01-05,2021.0,Member Rate (M5),1,2023,1,Couple
2023-01-04,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-04,2023-01-09,2021.0,No request,5,2023,1,Solo
2023-01-04,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-04,2023-01-05,2022.0,No request,1,2023,1,Couple
2023-01-04,SUIT,2.0,0.0,SDC,USD,167.0,2023-01-04,2023-01-05,2025.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Elite Breakfast (B3)",1,2023,1,Couple
2023-01-04,DBDB,2.0,0.0,BEN,USD,185.0,2023-01-04,2023-01-06,2122.0,No request,2,2023,1,Couple
2023-01-04,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-04,2023-01-05,2129.0,No request,1,2023,1,Couple
2023-01-05,CITY,2.0,0.0,SFB,USD,289.0,2023-01-05,2023-01-08,521.0,71550,3,2023,1,Couple
2023-01-05,DBDB,2.0,0.0,BEN,USD,195.0,2023-01-05,2023-01-06,522.0,"Platinum Elite (P6),Member Rate (M5),Elite Breakfast (B3)",1,2023,1,Couple
2023-01-05,GENR,2.0,0.0,ECM,USD,277.09,2023-01-05,2023-01-08,523.0,"OTA BOOKING (O9),Breakfast included (B6)",3,2023,1,Couple
2023-01-05,GENR,1.0,0.0,ECM,USD,277.09,2023-01-05,2023-01-08,527.0,"OTA BOOKING (O9),Breakfast included (B6)",3,2023,1,Solo
2023-01-05,GENR,2.0,0.0,ECM,USD,277.09,2023-01-05,2023-01-08,528.0,"OTA BOOKING (O9),Breakfast included (B6)",3,2023,1,Couple
2023-01-05,VIEW,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,603.0,No request,2,2023,1,Couple
2023-01-05,CITY,1.0,0.0,BEN,USD,180.0,2023-01-05,2023-01-08,703.0,"Split reservation (S5),Titanium Elite (X4),Member Rate (M5)",3,2023,1,Solo
2023-01-05,GENR,2.0,0.0,BEN,USD,180.0,2023-01-05,2023-01-07,727.0,"Member (Y1),Member Rate (M5)",2,2023,1,Couple
2023-01-05,GENR,2.0,0.0,BEN,USD,180.0,2023-01-05,2023-01-07,727.0,"Member (Y1),Member Rate (M5)",2,2023,1,Couple
2023-01-05,VIEW,2.0,0.0,SPE,USD,96.0,2023-01-05,2023-01-06,802.0,No request,1,2023,1,Couple
2023-01-05,GENR,2.0,0.0,ECM,USD,189.0,2023-01-05,2023-01-08,808.0,71500,3,2023,1,Couple
2023-01-05,GENR,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,812.0,No request,2,2023,1,Couple
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,912.0,No request,1,2023,1,Solo
2023-01-05,GENR,2.0,0.0,SFB,USD,229.0,2023-01-05,2023-01-06,1007.0,71500,1,2023,1,Couple
2023-01-05,DBDB,1.0,0.0,BEN,USD,189.0,2023-01-05,2023-01-08,1022.0,"Platinum Elite (P6),Extra Towels (E6),Member Rate (M5)",3,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1023.0,No request,1,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1023.0,No request,1,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1030.0,No request,1,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1030.0,No request,1,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1031.0,No request,1,2023,1,Solo
2023-01-05,GENR,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1031.0,No request,1,2023,1,Solo
2023-01-05,DKNG,1.0,0.0,SFB,USD,234.0,2023-01-05,2023-01-08,1106.0,71500,3,2023,1,Solo
2023-01-05,DBDB,1.0,0.0,BEN,USD,180.0,2023-01-05,2023-01-07,1122.0,No request,2,2023,1,Solo
2023-01-05,GENR,2.0,0.0,SDC,USD,175.0,2023-01-05,2023-01-06,1127.0,"Valid Rate ID Required (I2),Split reservation (S5)",1,2023,1,Couple
2023-01-05,DKNG,2.0,0.0,REG,USD,224.0,2023-01-05,2023-01-06,1206.0,"Gold Elite (X1),Member Rate (M5)",1,2023,1,Couple
2023-01-05,TWTW,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1424.0,No request,2,2023,1,Couple
2023-01-05,GENR,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1427.0,No request,1,2023,1,Couple
2023-01-05,GENR,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1428.0,No request,1,2023,1,Couple
2023-01-05,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1429.0,No request,2,2023,1,Couple
2023-01-05,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1506.0,No request,1,2023,1,Couple
2023-01-05,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1508.0,No request,1,2023,1,Couple
2023-01-05,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-09,1511.0,No request,4,2023,1,Solo
2023-01-05,SUIT,2.0,0.0,SPE,USD,145.0,2023-01-05,2023-01-06,1601.0,No request,1,2023,1,Couple
2023-01-05,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,1622.0,No request,1,2023,1,Couple
2023-01-05,GENR,2.0,0.0,SPE,USD,50.0,2023-01-05,2023-01-10,1623.0,71500,5,2023,1,Couple
2023-01-05,GENR,2.0,0.0,SDC,USD,175.0,2023-01-05,2023-01-06,1626.0,"Valid Rate ID Required (I2),Split reservation (S5)",1,2023,1,Couple
2023-01-05,GENR,2.0,0.0,ECM,USD,189.0,2023-01-05,2023-01-06,1627.0,OTA BOOKING (O9),1,2023,1,Couple
2023-01-05,EXEC,1.0,0.0,REG,USD,199.0,2023-01-05,2023-01-08,1629.0,No request,3,2023,1,Solo
2023-01-05,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-08,1706.0,No request,3,2023,1,Solo
2023-01-05,TWTW,1.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1724.0,No request,2,2023,1,Solo
2023-01-05,GENR,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1727.0,No request,2,2023,1,Couple
2023-01-05,GENR,2.0,0.0,ECM,USD,174.52,2023-01-05,2023-01-06,1730.0,No request,1,2023,1,Couple
2023-01-05,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1804.0,No request,2,2023,1,Couple
2023-01-05,GENR,1.0,0.0,SFB,USD,209.0,2023-01-05,2023-01-10,1826.0,"Split reservation (S5),Breakfast included (B6)",5,2023,1,Solo
2023-01-05,GENR,2.0,0.0,SFB,USD,209.0,2023-01-05,2023-01-10,1827.0,71500,5,2023,1,Couple
2023-01-05,GENR,2.0,0.0,SFB,USD,209.0,2023-01-05,2023-01-10,1827.0,"Split reservation (S5),Breakfast included (B6)",5,2023,1,Couple
2023-01-05,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-07,1922.0,No request,2,2023,1,Couple
2023-01-05,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-05,2023-01-06,2024.0,No request,1,2023,1,Couple
2023-01-05,SUIT,1.0,0.0,BEN,USD,180.0,2023-01-05,2023-01-08,2025.0,"Split reservation (S5),Titanium Elite (X4),Member Rate (M5)",3,2023,1,Solo
2023-01-06,VIEW,2.0,0.0,BEN,USD,209.0,2023-01-06,2023-01-07,403.0,1 King Bed (K1),1,2023,1,Couple
2023-01-06,GENR,1.0,0.0,MAR,USD,79.0,2023-01-06,2023-01-07,408.0,No request,1,2023,1,Solo
2023-01-06,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,522.0,No request,1,2023,1,Couple
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-08,530.0,No request,2,2023,1,Couple
2023-01-06,GENR,2.0,0.0,ECM,USD,277.09,2023-01-06,2023-01-08,531.0,"OTA BOOKING (O9),Breakfast included (B6)",2,2023,1,Couple
2023-01-06,DBDB,2.0,0.0,BEN,USD,208.0,2023-01-06,2023-01-07,622.0,"Platinum Elite (P6),Extra Towels (E6),Member Rate (M5),Mobile Key,Refrigerator (R4)",1,2023,1,Couple
2023-01-06,TWIN,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-09,625.0,No request,3,2023,1,Couple
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-09,631.0,No request,3,2023,1,Couple
2023-01-06,VIEW,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-08,702.0,No request,2,2023,1,Couple
2023-01-06,CITY,2.0,0.0,BEN,USD,234.0,2023-01-06,2023-01-09,721.0,"Gold Elite (X1),Accepted Hskpg Service (J9),Member Rate (M5),Mobile Key",3,2023,1,Couple
2023-01-06,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,729.0,No request,1,2023,1,Couple
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,731.0,No request,1,2023,1,Couple
2023-01-06,VIEW,2.0,0.0,SPE,USD,169.0,2023-01-06,2023-01-08,802.0,No request,2,2023,1,Couple
2023-01-06,DKNG,2.0,0.0,ADP,USD,164.25,2023-01-06,2023-01-11,806.0,No request,5,2023,1,Couple
2023-01-06,GENR,1.0,0.0,MAR,USD,79.0,2023-01-06,2023-01-07,911.0,No request,1,2023,1,Solo
2023-01-06,VIEW,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,902.0,No request,1,2023,1,Couple
2023-01-06,GENR,1.0,0.0,MAR,USD,79.0,2023-01-06,2023-01-07,911.0,No request,1,2023,1,Solo
2023-01-06,GENR,2.0,0.0,MAR,USD,79.0,2023-01-06,2023-01-07,912.0,No request,1,2023,1,Couple
2023-01-06,CITY,2.0,0.0,PKG,USD,275.0,2023-01-06,2023-01-07,1003.0,No request,1,2023,1,Couple
2023-01-06,GENR,1.0,0.0,ADP,USD,167.0,2023-01-06,2023-01-07,1007.0,No request,1,2023,1,Solo
2023-01-06,CITY,1.0,0.0,BEN,USD,209.0,2023-01-06,2023-01-07,1021.0,1 King Bed (K1),1,2023,1,Solo
2023-01-06,GENR,1.0,0.0,BEN,USD,189.0,2023-01-06,2023-01-08,1023.0,Split reservation (S5),2,2023,1,Solo
2023-01-06,GENR,1.0,0.0,SPE,USD,115.0,2023-01-06,2023-02-04,1030.0,71500,29,2023,1,Solo
2023-01-06,VIEW,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1102.0,No request,1,2023,1,Solo
2023-01-06,GENR,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1108.0,No request,1,2023,1,Solo
2023-01-06,CITY,2.0,0.0,SDC,USD,159.0,2023-01-06,2023-01-08,1121.0,Valid Rate ID Required (I2),2,2023,1,Couple
2023-01-06,TWTW,2.0,0.0,BEN,USD,199.0,2023-01-06,2023-01-07,1124.0,"Member (Y1),Member Rate (M5),Mobile Key",1,2023,1,Couple
2023-01-06,DKNG,2.0,0.0,BEN,USD,189.0,2023-01-06,2023-01-07,1206.0,Member Rate (M5),1,2023,1,Couple
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-09,1212.0,No request,3,2023,1,Couple
2023-01-06,CITY,1.0,0.0,SPE,USD,96.0,2023-01-06,2023-01-07,1221.0,No request,1,2023,1,Solo
2023-01-06,EXEC,2.0,0.0,BEN,USD,189.0,2023-01-06,2023-01-07,1229.0,"Titanium Elite (X4),Extra Foam Pillows (Y2),Member Rate (M5)",1,2023,1,Couple
2023-01-06,SUIT,2.0,0.0,SDC,USD,151.0,2023-01-06,2023-01-09,1406.0,No request,3,2023,1,Couple
2023-01-06,SUIT,1.0,0.0,SPE,USD,112.0,2023-01-06,2023-01-08,1411.0,No request,2,2023,1,Solo
2023-01-06,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1412.0,No request,1,2023,1,Couple
2023-01-06,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1506.0,No request,1,2023,1,Solo
2023-01-06,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1508.0,No request,1,2023,1,Couple
2023-01-06,SUIT,1.0,0.0,ECM,USD,258.94,2023-01-06,2023-01-10,1602.0,71550,4,2023,1,Solo
2023-01-06,SUIT,2.0,0.0,BEN,USD,185.0,2023-01-06,2023-01-09,1512.0,No request,3,2023,1,Couple
2023-01-06,QUEN,2.0,0.0,SFB,USD,219.0,2023-01-06,2023-01-09,1514.0,71500,3,2023,1,Couple
2023-01-06,SUIT,1.0,0.0,SPE,USD,112.0,2023-01-06,2023-01-12,1601.0,No request,6,2023,1,Solo
2023-01-06,SUIT,1.0,0.0,ECM,USD,258.94,2023-01-06,2023-01-10,1602.0,71550,4,2023,1,Solo
2023-01-06,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1603.0,No request,1,2023,1,Solo
2023-01-06,DKNG,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1625.0,No request,1,2023,1,Couple
2023-01-06,DKNG,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-08,1704.0,No request,2,2023,1,Solo
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1726.0,No request,1,2023,1,Couple
2023-01-06,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1705.0,No request,1,2023,1,Solo
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1726.0,No request,1,2023,1,Couple
2023-01-06,GENR,2.0,0.0,SDC,USD,143.0,2023-01-06,2023-01-10,1730.0,"Valid Rate ID Required (I2),Split reservation (S5),Gold Elite (X1)",4,2023,1,Couple
2023-01-06,GENR,2.0,0.0,SDC,USD,143.0,2023-01-06,2023-01-10,1730.0,"Valid Rate ID Required (I2),Split reservation (S5),Gold Elite (X1)",4,2023,1,Couple
2023-01-06,GENR,2.0,0.0,SDC,USD,143.0,2023-01-06,2023-01-10,1731.0,"Valid Rate ID Required (I2),Split reservation (S5),Gold Elite (X1)",4,2023,1,Couple
2023-01-06,GENR,2.0,0.0,SDC,USD,143.0,2023-01-06,2023-01-10,1731.0,"Valid Rate ID Required (I2),Split reservation (S5),Gold Elite (X1)",4,2023,1,Couple
2023-01-06,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,1822.0,No request,1,2023,1,Couple
2023-01-06,TWIN,1.0,0.0,BEN,USD,199.0,2023-01-06,2023-01-07,2125.0,"Split reservation (S5),Ambassador Elite (X5),Member Rate (M5)",1,2023,1,Solo
2023-01-06,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-08,1829.0,No request,2,2023,1,Couple
2023-01-06,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,2022.0,No request,1,2023,1,Couple
2023-01-06,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,2024.0,No request,1,2023,1,Couple
2023-01-06,SUIT,2.0,0.0,OTD,USD,99.0,2023-01-06,2023-01-07,2026.0,No request,1,2023,1,Couple
2023-01-06,DBDB,1.0,0.0,BEN,USD,199.0,2023-01-06,2023-01-07,2122.0,"Split reservation (S5),Member Rate (M5)",1,2023,1,Solo
2023-01-06,TWIN,1.0,0.0,BEN,USD,199.0,2023-01-06,2023-01-07,2125.0,"Split reservation (S5),Ambassador Elite (X5),Member Rate (M5)",1,2023,1,Solo
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,2128.0,No request,1,2023,1,Couple
2023-01-06,EXEC,2.0,0.0,SDC,USD,159.0,2023-01-06,2023-01-07,2129.0,No request,1,2023,1,Couple
2023-01-06,GENR,2.0,0.0,BMR,USD,31.0,2023-01-06,2023-01-07,2131.0,No request,1,2023,1,Couple
2023-01-07,DKNG,2.0,0.0,SFB,USD,227.0,2023-01-07,2023-01-08,406.0,71500,1,2023,1,Couple
2023-01-07,DKNG,2.0,0.0,SFB,USD,227.0,2023-01-07,2023-01-08,406.0,No request,1,2023,1,Couple
2023-01-07,GENR,1.0,0.0,SFB,USD,194.0,2023-01-07,2023-01-08,408.0,No request,1,2023,1,Solo
2023-01-07,QUEN,2.0,0.0,BEN,USD,189.0,2023-01-07,2023-01-08,414.0,71500,1,2023,1,Couple
2023-01-07,DKNG,2.0,0.0,AAA,USD,188.0,2023-01-07,2023-01-08,706.0,No request,1,2023,1,Couple
2023-01-07,GENR,1.0,0.0,BEN,USD,189.0,2023-01-07,2023-01-08,607.0,"Silver Elite (M1),Member Rate (M5)",1,2023,1,Solo
2023-01-07,GENR,2.0,0.0,BEN,USD,189.0,2023-01-07,2023-01-08,611.0,Member (MRD),1,2023,1,Couple
2023-01-07,GENR,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-10,612.0,No request,3,2023,1,Solo
2023-01-07,DKNG,2.0,0.0,AAA,USD,188.0,2023-01-07,2023-01-08,706.0,No request,1,2023,1,Couple
2023-01-07,GENR,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,730.0,No request,1,2023,1,Solo
2023-01-07,EXEC,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,729.0,No request,1,2023,1,Solo
2023-01-07,GENR,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,730.0,No request,1,2023,1,Solo
2023-01-07,GENR,1.0,0.0,AAA,USD,161.0,2023-01-07,2023-01-10,812.0,"Valid Rate ID Required (I2),Member (Y1)",3,2023,1,Solo
2023-01-07,DBDB,2.0,0.0,MIL,USD,165.0,2023-01-07,2023-01-09,822.0,No request,2,2023,1,Couple
2023-01-07,TWTW,2.0,0.0,MAR,USD,79.0,2023-01-07,2023-01-08,824.0,71500,1,2023,1,Couple
2023-01-07,TWIN,2.0,0.0,SDC,USD,152.0,2023-01-07,2023-01-09,825.0,No request,2,2023,1,Couple
2023-01-07,GENR,2.0,0.0,SPE,USD,50.0,2023-01-07,2023-01-11,831.0,71500,4,2023,1,Couple
2023-01-07,DBDB,2.0,0.0,BEN,USD,180.0,2023-01-07,2023-01-08,922.0,"Split reservation (S5),Extra Towels (E6),Feather Free Room (B5),Extra Foam Pillows (Y2),Member Rate (M5),Elite Breakfast (B3),Refrigerator (R4)",1,2023,1,Couple
2023-01-07,TWTW,2.0,0.0,BEN,USD,180.0,2023-01-07,2023-01-08,924.0,"Split reservation (S5),Extra Towels (E6),Feather Free Room (B5),Extra Foam Pillows (Y2),Member Rate (M5),Elite Breakfast (B3),Refrigerator (R4)",1,2023,1,Couple
2023-01-07,TWIN,2.0,0.0,BEN,USD,180.0,2023-01-07,2023-01-08,925.0,"Split reservation (S5),Extra Towels (E6),Feather Free Room (B5),Extra Foam Pillows (Y2),Member Rate (M5),Elite Breakfast (B3),Refrigerator (R4)",1,2023,1,Couple
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,930.0,No request,1,2023,1,Couple
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,931.0,No request,1,2023,1,Couple
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-09,1007.0,No request,2,2023,1,Couple
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-12,1008.0,No request,5,2023,1,Couple
2023-01-07,CITY,1.0,0.0,REG,USD,195.0,2023-01-07,2023-01-11,1021.0,Member Rate (M5),4,2023,1,Solo
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,1108.0,No request,1,2023,1,Couple
2023-01-07,TWTW,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-12,1124.0,No request,5,2023,1,Couple
2023-01-07,GENR,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,1207.0,No request,1,2023,1,Solo
2023-01-07,CITY,1.0,0.0,MAR,USD,79.0,2023-01-07,2023-01-08,1221.0,No request,1,2023,1,Solo
2023-01-07,CITY,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,1402.0,No request,1,2023,1,Solo
2023-01-07,CITY,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,1421.0,No request,1,2023,1,Couple
2023-01-07,CITY,2.0,0.0,REG,USD,208.0,2023-01-07,2023-01-08,1403.0,No request,1,2023,1,Couple
2023-01-07,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-07,2023-01-08,1407.0,No request,1,2023,1,Couple
2023-01-07,CITY,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,1421.0,No request,1,2023,1,Couple
2023-01-07,SUIT,2.0,0.0,AAA,USD,179.0,2023-01-07,2023-01-09,1508.0,No request,2,2023,1,Couple
2023-01-07,SUIT,1.0,0.0,BEN,USD,180.0,2023-01-07,2023-01-08,1603.0,No request,1,2023,1,Solo
2023-01-07,GENR,2.0,0.0,BEN,USD,175.0,2023-01-07,2023-01-09,1630.0,Member Rate (M5),2,2023,1,Couple
2023-01-07,SUIT,1.0,0.0,REG,USD,219.0,2023-01-07,2023-01-09,1705.0,"Accepted Hskpg Service (J9),Mobile Key",2,2023,1,Solo
2023-01-07,TWTW,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-10,1724.0,No request,3,2023,1,Solo
2023-01-07,DKNG,1.0,0.0,BEN,USD,180.0,2023-01-07,2023-01-08,1725.0,No request,1,2023,1,Solo
2023-01-07,GENR,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-10,1727.0,No request,3,2023,1,Couple
2023-01-07,DKNG,1.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-07,1802.0,No request,0,2023,1,Solo
2023-01-07,DBDB,2.0,0.0,SDC,USD,151.0,2023-01-07,2023-01-08,2122.0,No request,1,2023,1,Couple
2023-01-07,DKNG,2.0,0.0,REG,USD,179.0,2023-01-07,2023-01-08,1802.0,Member Rate (M5),1,2023,1,Couple
2023-01-07,SUIT,1.0,0.0,REG,USD,234.0,2023-01-07,2023-01-11,1804.0,No request,4,2023,1,Solo
2023-01-07,SUIT,2.0,0.0,ADP,USD,151.0,2023-01-07,2023-01-08,1922.0,No request,1,2023,1,Couple
2023-01-07,SUIT,2.0,0.0,BEN,USD,175.0,2023-01-07,2023-01-09,1924.0,Member Rate (M5),2,2023,1,Couple
2023-01-07,DBDB,2.0,0.0,SDC,USD,151.0,2023-01-07,2023-01-08,2122.0,No request,1,2023,1,Couple
2023-01-07,QUEN,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,2126.0,71500,1,2023,1,Couple
2023-01-07,QUEN,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-08,2126.0,No request,1,2023,1,Couple
2023-01-07,GENR,2.0,0.0,ADP,USD,151.0,2023-01-07,2023-01-09,2128.0,No request,2,2023,1,Couple
2023-01-07,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-07,2023-01-09,2129.0,No request,2,2023,1,Couple
2023-01-08,GENR,1.0,0.0,BEN,USD,234.0,2023-01-08,2023-01-10,407.0,71550,2,2023,1,Solo
2023-01-08,GENR,1.0,0.0,BEN,USD,234.0,2023-01-08,2023-01-10,407.0,"Silver Elite (M1),Member Rate (M5)",2,2023,1,Solo
2023-01-08,DBDB,2.0,0.0,SFB,USD,150.0,2023-01-08,2023-01-10,522.0,71500,2,2023,1,Couple
2023-01-08,GENR,2.0,0.0,SFB,USD,204.0,2023-01-08,2023-01-10,411.0,No request,2,2023,1,Couple
2023-01-08,GENR,1.0,0.0,SDC,USD,151.0,2023-01-08,2023-01-10,507.0,Valid Rate ID Required (I2),2,2023,1,Solo
2023-01-08,GENR,1.0,0.0,ADP,USD,149.25,2023-01-08,2023-01-10,508.0,No request,2,2023,1,Solo
2023-01-08,GENR,1.0,0.0,SPE,USD,135.0,2023-01-08,2023-01-10,512.0,No request,2,2023,1,Solo
2023-01-08,DBDB,2.0,0.0,SFB,USD,150.0,2023-01-08,2023-01-10,522.0,71500,2,2023,1,Couple
2023-01-08,DBDB,2.0,0.0,SFB,USD,150.0,2023-01-08,2023-01-10,522.0,"Split reservation (S5),Accepted Hskpg Service (J9),Breakfast included (B6)",2,2023,1,Couple
2023-01-08,GENR,2.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-10,611.0,No request,2,2023,1,Couple
2023-01-08,CITY,2.0,0.0,WHO,USD,160.0,2023-01-08,2023-01-09,621.0,No request,1,2023,1,Couple
2023-01-08,EXEC,1.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-08,729.0,No request,0,2023,1,Solo
2023-01-08,GENR,2.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-09,807.0,No request,1,2023,1,Couple
2023-01-08,GENR,2.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-10,811.0,No request,2,2023,1,Couple
2023-01-08,CITY,2.0,0.0,WHO,USD,160.0,2023-01-08,2023-01-09,821.0,No request,1,2023,1,Couple
2023-01-08,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-09,829.0,No request,1,2023,1,Couple
2023-01-08,GENR,2.0,0.0,SDC,USD,159.0,2023-01-08,2023-01-09,923.0,"Valid Rate ID Required (I2),Extra Feather Pillows (V9)",1,2023,1,Couple
2023-01-08,TWIN,2.0,0.0,SFB,USD,150.0,2023-01-08,2023-01-10,925.0,"Split reservation (S5),Breakfast included (B6)",2,2023,1,Couple
2023-01-08,GENR,1.0,0.0,SPE,USD,50.0,2023-01-08,2023-01-11,931.0,71550,3,2023,1,Solo
2023-01-08,EXEC,2.0,0.0,BEN,USD,175.0,2023-01-08,2023-01-10,1029.0,"Extra Towels (E6),Member Rate (M5),Nightly Upgrade Award (N2)",2,2023,1,Couple
2023-01-08,DKNG,2.0,0.0,SFB,USD,205.0,2023-01-08,2023-01-12,1206.0,No request,4,2023,1,Couple
2023-01-08,GENR,2.0,0.0,BEN,USD,185.0,2023-01-08,2023-01-10,1207.0,Member Rate (M5),2,2023,1,Couple
2023-01-08,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-09,1222.0,No request,1,2023,1,Couple
2023-01-08,TWTW,2.0,0.0,BEN,USD,175.0,2023-01-08,2023-01-09,1224.0,No request,1,2023,1,Couple
2023-01-08,CITY,1.0,0.0,SDC,USD,159.0,2023-01-08,2023-02-03,1403.0,No request,26,2023,1,Solo
2023-01-08,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-08,2023-01-09,1407.0,No request,1,2023,1,Couple
2023-01-08,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-09,1412.0,No request,1,2023,1,Solo
2023-01-08,GENR,2.0,0.0,BEN,USD,185.0,2023-01-08,2023-01-10,1423.0,"Silver Elite (M1),Member Rate (M5)",2,2023,1,Couple
2023-01-08,TWTW,2.0,0.0,BEN,USD,185.0,2023-01-08,2023-01-10,1424.0,"Silver Elite (M1),Member Rate (M5)",2,2023,1,Couple
2023-01-08,EXEC,1.0,0.0,BMR,USD,31.0,2023-01-08,2023-01-10,1429.0,No request,2,2023,1,Solo
